backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
neon,decode,url-safe,padded,12,12,1398101,49150416,325.531246
neon,decode,url-safe,padded,12,13,1398101,49055250,326.162769
neon,decode,url-safe,padded,12,14,1398101,48771709,328.058961
scalar,encode,url-safe,padded,24,0,699050,32143750,497.763476
scalar,encode,url-safe,padded,24,1,699050,32168625,497.378571
scalar,encode,url-safe,padded,24,2,699050,32147125,497.711218
scalar,encode,url-safe,padded,24,3,699050,32207791,496.773738
scalar,encode,url-safe,padded,24,4,699050,32143584,497.766047
scalar,encode,url-safe,padded,24,5,699050,32160958,497.497144
scalar,encode,url-safe,padded,24,6,699050,32177375,497.243319
scalar,encode,url-safe,padded,24,7,699050,32160000,497.511963
scalar,encode,url-safe,padded,24,8,699050,32143375,497.769283
scalar,encode,url-safe,padded,24,9,699050,32143166,497.772520
scalar,encode,url-safe,padded,24,10,699050,32162333,497.475875
scalar,encode,url-safe,padded,24,11,699050,32176042,497.263919
scalar,encode,url-safe,padded,24,12,699050,32209459,496.748012
scalar,encode,url-safe,padded,24,13,699050,32143459,497.767983
scalar,encode,url-safe,padded,24,14,699050,32165584,497.425594
scalar,decode,url-safe,padded,24,0,699050,66838333,239.383360
scalar,decode,url-safe,padded,24,1,699050,66852958,239.330992
scalar,decode,url-safe,padded,24,2,699050,66892625,239.189070
scalar,decode,url-safe,padded,24,3,699050,66846041,239.355757
scalar,decode,url-safe,padded,24,4,699050,66920334,239.090031
scalar,decode,url-safe,padded,24,5,699050,66852834,239.331436
scalar,decode,url-safe,padded,24,6,699050,66859292,239.308318
scalar,decode,url-safe,padded,24,7,699050,66873959,239.255833
scalar,decode,url-safe,padded,24,8,699050,66859500,239.307574
scalar,decode,url-safe,padded,24,9,699050,66883083,239.223194
scalar,decode,url-safe,padded,24,10,699050,66838167,239.383955
scalar,decode,url-safe,padded,24,11,699050,66841083,239.373511
scalar,decode,url-safe,padded,24,12,699050,66865417,239.286397
scalar,decode,url-safe,padded,24,13,699050,66885083,239.216041
scalar,decode,url-safe,padded,24,14,699050,66851958,239.334572
neon,encode,url-safe,padded,24,0,699050,9053833,1767.205640
neon,encode,url-safe,padded,24,1,699050,9062916,1765.434518
neon,encode,url-safe,padded,24,2,699050,9054334,1767.107856
neon,encode,url-safe,padded,24,3,699050,9054333,1767.108051
neon,encode,url-safe,padded,24,4,699050,9054291,1767.116248
neon,encode,url-safe,padded,24,5,699050,9054250,1767.124250
neon,encode,url-safe,padded,24,6,699050,9054250,1767.124250
neon,encode,url-safe,padded,24,7,699050,9050834,1767.791205
neon,encode,url-safe,padded,24,8,699050,9062833,1765.450686
neon,encode,url-safe,padded,24,9,699050,9054083,1767.156844
neon,encode,url-safe,padded,24,10,699050,9054417,1767.091657
neon,encode,url-safe,padded,24,11,699050,9051000,1767.758783
neon,encode,url-safe,padded,24,12,699050,9065958,1764.842143
neon,encode,url-safe,padded,24,13,699050,9053959,1767.181047
neon,encode,url-safe,padded,24,14,699050,9054167,1767.140449
neon,decode,url-safe,padded,24,0,699050,37172125,430.429650
neon,decode,url-safe,padded,24,1,699050,37400542,427.800879
neon,decode,url-safe,padded,24,2,699050,37265875,429.346815
neon,decode,url-safe,padded,24,3,699050,37170791,430.445097
neon,decode,url-safe,padded,24,4,699050,37302334,428.927175
neon,decode,url-safe,padded,24,5,699050,37229708,429.763906
neon,decode,url-safe,padded,24,6,699050,37339417,428.501193
neon,decode,url-safe,padded,24,7,699050,37206250,430.034866
neon,decode,url-safe,padded,24,8,699050,37430333,427.460390
neon,decode,url-safe,padded,24,9,699050,37163041,430.534862
neon,decode,url-safe,padded,24,10,699050,37204125,430.059429
neon,decode,url-safe,padded,24,11,699050,37178375,430.357291
neon,decode,url-safe,padded,24,12,699050,37227583,429.788438
neon,decode,url-safe,padded,24,13,699050,37172583,430.424346
neon,decode,url-safe,padded,24,14,699050,37159041,430.581207
scalar,encode,url-safe,padded,48,0,349525,30080167,531.911433
scalar,encode,url-safe,padded,48,1,349525,30051042,532.426953
scalar,encode,url-safe,padded,48,2,349525,30063542,532.205578
scalar,encode,url-safe,padded,48,3,349525,30050084,532.443927
scalar,encode,url-safe,padded,48,4,349525,30051541,532.418113
scalar,encode,url-safe,padded,48,5,349525,30097042,531.613198
scalar,encode,url-safe,padded,48,6,349525,30050000,532.445416
scalar,encode,url-safe,padded,48,7,349525,30088167,531.770006
scalar,encode,url-safe,padded,48,8,349525,30063541,532.205596
scalar,encode,url-safe,padded,48,9,349525,30061542,532.240986
scalar,encode,url-safe,padded,48,10,349525,30046250,532.511869
scalar,encode,url-safe,padded,48,11,349525,30064333,532.191575
scalar,encode,url-safe,padded,48,12,349525,30048916,532.464623
scalar,encode,url-safe,padded,48,13,349525,30085084,531.824500
scalar,encode,url-safe,padded,48,14,349525,30047166,532.495635
scalar,decode,url-safe,padded,48,0,349525,66286250,241.377129
scalar,decode,url-safe,padded,48,1,349525,66300584,241.324944
scalar,decode,url-safe,padded,48,2,349525,66324250,241.238834
scalar,decode,url-safe,padded,48,3,349525,66301625,241.321155
scalar,decode,url-safe,padded,48,4,349525,66307500,241.299774
scalar,decode,url-safe,padded,48,5,349525,66322750,241.244290
scalar,decode,url-safe,padded,48,6,349525,66375125,241.053930
scalar,decode,url-safe,padded,48,7,349525,66290875,241.360289
scalar,decode,url-safe,padded,48,8,349525,66332041,241.210499
scalar,decode,url-safe,padded,48,9,349525,66350417,241.143695
scalar,decode,url-safe,padded,48,10,349525,66312375,241.282034
scalar,decode,url-safe,padded,48,11,349525,66319375,241.256567
scalar,decode,url-safe,padded,48,12,349525,66411041,240.923565
scalar,decode,url-safe,padded,48,13,349525,66652666,240.050184
scalar,decode,url-safe,padded,48,14,349525,66711875,239.837132
neon,encode,url-safe,padded,48,0,349525,5896166,2713.625217
neon,encode,url-safe,padded,48,1,349525,5889333,2716.773655
neon,encode,url-safe,padded,48,2,349525,5901500,2711.172539
neon,encode,url-safe,padded,48,3,349525,5954208,2687.172625
neon,encode,url-safe,padded,48,4,349525,5903667,2710.177376
neon,encode,url-safe,padded,48,5,349525,5896208,2713.605887
neon,encode,url-safe,padded,48,6,349525,5888875,2716.984949
neon,encode,url-safe,padded,48,7,349525,5896083,2713.663417
neon,encode,url-safe,padded,48,8,349525,5888833,2717.004327
neon,encode,url-safe,padded,48,9,349525,5901334,2711.248803
neon,encode,url-safe,padded,48,10,349525,5956000,2686.364127
neon,encode,url-safe,padded,48,11,349525,5888792,2717.023244
neon,encode,url-safe,padded,48,12,349525,5896125,2713.644087
neon,encode,url-safe,padded,48,13,349525,5888834,2717.003865
neon,encode,url-safe,padded,48,14,349525,5895958,2713.720949
neon,decode,url-safe,padded,48,0,349525,32500208,492.304072
neon,decode,url-safe,padded,48,1,349525,32518292,492.030293
neon,decode,url-safe,padded,48,2,349525,32498292,492.333097
neon,decode,url-safe,padded,48,3,349525,32543167,491.654200
neon,decode,url-safe,padded,48,4,349525,32547875,491.583083
neon,decode,url-safe,padded,48,5,349525,32598459,490.820279
neon,decode,url-safe,padded,48,6,349525,32511750,492.129299
neon,decode,url-safe,padded,48,7,349525,32589458,490.955840
neon,decode,url-safe,padded,48,8,349525,32548250,491.577419
neon,decode,url-safe,padded,48,9,349525,32577875,491.130399
neon,decode,url-safe,padded,48,10,349525,32551708,491.525199
neon,decode,url-safe,padded,48,11,349525,32576916,491.144857
neon,decode,url-safe,padded,48,12,349525,32461833,492.886053
neon,decode,url-safe,padded,48,13,349525,32501250,492.288289
neon,decode,url-safe,padded,48,14,349525,32620291,490.491784
scalar,encode,url-safe,padded,64,0,262144,13268125,1205.897593
scalar,encode,url-safe,padded,64,1,262144,13244125,1208.082829
scalar,encode,url-safe,padded,64,2,262144,13244125,1208.082829
scalar,encode,url-safe,padded,64,3,262144,13246916,1207.828298
scalar,encode,url-safe,padded,64,4,262144,13244084,1208.086569
scalar,encode,url-safe,padded,64,5,262144,13259042,1206.723683
scalar,encode,url-safe,padded,64,6,262144,13247917,1207.737035
scalar,encode,url-safe,padded,64,7,262144,13255666,1207.031016
scalar,encode,url-safe,padded,64,8,262144,13244708,1208.029652
scalar,encode,url-safe,padded,64,9,262144,13247625,1207.763656
scalar,encode,url-safe,padded,64,10,262144,13278834,1204.925071
scalar,encode,url-safe,padded,64,11,262144,13243625,1208.128439
scalar,encode,url-safe,padded,64,12,262144,13252458,1207.323200
scalar,encode,url-safe,padded,64,13,262144,13247292,1207.794016
scalar,encode,url-safe,padded,64,14,262144,13259875,1206.647876
scalar,decode,url-safe,padded,64,0,262144,66765458,239.644877
scalar,decode,url-safe,padded,64,1,262144,66780625,239.590450
scalar,decode,url-safe,padded,64,2,262144,66797667,239.529324
scalar,decode,url-safe,padded,64,3,262144,66761125,239.660431
scalar,decode,url-safe,padded,64,4,262144,66756458,239.677186
scalar,decode,url-safe,padded,64,5,262144,66776750,239.604353
scalar,decode,url-safe,padded,64,6,262144,66793542,239.544116
scalar,decode,url-safe,padded,64,7,262144,66762209,239.656540
scalar,decode,url-safe,padded,64,8,262144,66788125,239.563545
scalar,decode,url-safe,padded,64,9,262144,66773375,239.616464
scalar,decode,url-safe,padded,64,10,262144,66816708,239.461064
scalar,decode,url-safe,padded,64,11,262144,66777250,239.602559
scalar,decode,url-safe,padded,64,12,262144,66769333,239.630970
scalar,decode,url-safe,padded,64,13,262144,66784208,239.577596
scalar,decode,url-safe,padded,64,14,262144,66785167,239.574156
neon,encode,url-safe,padded,64,0,262144,7416708,2157.291348
neon,encode,url-safe,padded,64,1,262144,7413458,2158.237087
neon,encode,url-safe,padded,64,2,262144,7435750,2151.766802
neon,encode,url-safe,padded,64,3,262144,7417375,2157.097356
neon,encode,url-safe,padded,64,4,262144,7416583,2157.327707
neon,encode,url-safe,padded,64,5,262144,7433625,2152.381913
neon,encode,url-safe,padded,64,6,262144,7409625,2159.353544
neon,encode,url-safe,padded,64,7,262144,7416958,2157.218633
neon,encode,url-safe,padded,64,8,262144,7416584,2157.327417
neon,encode,url-safe,padded,64,9,262144,7409708,2159.329355
neon,encode,url-safe,padded,64,10,262144,7416334,2157.400139
neon,encode,url-safe,padded,64,11,262144,7416667,2157.303274
neon,encode,url-safe,padded,64,12,262144,7416625,2157.315491
neon,encode,url-safe,padded,64,13,262144,7409875,2159.280690
neon,encode,url-safe,padded,64,14,262144,7427750,2154.084346
neon,decode,url-safe,padded,64,0,262144,36199958,441.989463
neon,decode,url-safe,padded,64,1,262144,36230625,441.615346
neon,decode,url-safe,padded,64,2,262144,36216042,441.793170
neon,decode,url-safe,padded,64,3,262144,36225708,441.675288
neon,decode,url-safe,padded,64,4,262144,36216375,441.789108
neon,decode,url-safe,padded,64,5,262144,36229750,441.626012
neon,decode,url-safe,padded,64,6,262144,36340250,440.283157
neon,decode,url-safe,padded,64,7,262144,36244959,441.440698
neon,decode,url-safe,padded,64,8,262144,36219167,441.755052
neon,decode,url-safe,padded,64,9,262144,36453000,438.921351
neon,decode,url-safe,padded,64,10,262144,36314542,440.594845
neon,decode,url-safe,padded,64,11,262144,36301625,440.751619
neon,decode,url-safe,padded,64,12,262144,36266958,441.172927
neon,decode,url-safe,padded,64,13,262144,36267167,441.170384
neon,decode,url-safe,padded,64,14,262144,36253833,441.332645
scalar,encode,url-safe,padded,96,0,174762,18085916,884.662904
scalar,encode,url-safe,padded,96,1,174762,18054917,886.181807
scalar,encode,url-safe,padded,96,2,174762,18023167,887.742924
scalar,encode,url-safe,padded,96,3,174762,18029958,887.408554
scalar,encode,url-safe,padded,96,4,174762,18029042,887.453641
scalar,encode,url-safe,padded,96,5,174762,18043875,886.724108
scalar,encode,url-safe,padded,96,6,174762,18029375,887.437250
scalar,encode,url-safe,padded,96,7,174762,18034875,887.166613
scalar,encode,url-safe,padded,96,8,174762,18044291,886.703665
scalar,encode,url-safe,padded,96,9,174762,18029250,887.443403
scalar,encode,url-safe,padded,96,10,174762,18029166,887.447537
scalar,encode,url-safe,padded,96,11,174762,18026459,887.580804
scalar,encode,url-safe,padded,96,12,174762,18037708,887.027274
scalar,encode,url-safe,padded,96,13,174762,18029708,887.420859
scalar,encode,url-safe,padded,96,14,174762,18026000,887.603404
scalar,decode,url-safe,padded,96,0,174762,67512459,236.992389
scalar,decode,url-safe,padded,96,1,174762,67489542,237.072863
scalar,decode,url-safe,padded,96,2,174762,67497834,237.043739
scalar,decode,url-safe,padded,96,3,174762,67531000,236.927322
scalar,decode,url-safe,padded,96,4,174762,67557000,236.836138
scalar,decode,url-safe,padded,96,5,174762,67536916,236.906568
scalar,decode,url-safe,padded,96,6,174762,67522667,236.956561
scalar,decode,url-safe,padded,96,7,174762,67462250,237.168772
scalar,decode,url-safe,padded,96,8,174762,67561875,236.819049
scalar,decode,url-safe,padded,96,9,174762,67570875,236.787506
scalar,decode,url-safe,padded,96,10,174762,67591542,236.715105
scalar,decode,url-safe,padded,96,11,174762,67532625,236.921621
scalar,decode,url-safe,padded,96,12,174762,67486708,237.082819
scalar,decode,url-safe,padded,96,13,174762,67513666,236.988152
scalar,decode,url-safe,padded,96,14,174762,67630584,236.578453
neon,encode,url-safe,padded,96,0,174762,4293292,3726.729737
neon,encode,url-safe,padded,96,1,174762,4296625,3723.838819
neon,encode,url-safe,padded,96,2,174762,4293334,3726.693280
neon,encode,url-safe,padded,96,3,174762,4308792,3713.323587
neon,encode,url-safe,padded,96,4,174762,4293333,3726.694148
neon,encode,url-safe,padded,96,5,174762,4297209,3723.332741
neon,encode,url-safe,padded,96,6,174762,4293333,3726.694148
neon,encode,url-safe,padded,96,7,174762,4293334,3726.693280
neon,encode,url-safe,padded,96,8,174762,4300584,3720.410755
neon,encode,url-safe,padded,96,9,174762,4293334,3726.693280
neon,encode,url-safe,padded,96,10,174762,4311875,3710.668553
neon,encode,url-safe,padded,96,11,174762,4306916,3714.941031
neon,encode,url-safe,padded,96,12,174762,4296375,3724.055504
neon,encode,url-safe,padded,96,13,174762,4293250,3726.766195
neon,encode,url-safe,padded,96,14,174762,4290000,3729.589502
neon,decode,url-safe,padded,96,0,174762,32074416,498.838045
neon,decode,url-safe,padded,96,1,174762,32094333,498.528477
neon,decode,url-safe,padded,96,2,174762,32095125,498.516175
neon,decode,url-safe,padded,96,3,174762,32086375,498.652121
neon,decode,url-safe,padded,96,4,174762,32070042,498.906081
neon,decode,url-safe,padded,96,5,174762,32103750,498.382244
neon,decode,url-safe,padded,96,6,174762,32046209,499.277121
neon,decode,url-safe,padded,96,7,174762,32043417,499.320624
neon,decode,url-safe,padded,96,8,174762,32044917,499.297251
neon,decode,url-safe,padded,96,9,174762,32038833,499.392065
neon,decode,url-safe,padded,96,10,174762,33016000,484.611672
neon,decode,url-safe,padded,96,11,174762,35126709,455.492115
neon,decode,url-safe,padded,96,12,174762,32083083,498.703287
neon,decode,url-safe,padded,96,13,174762,32093417,498.542706
neon,decode,url-safe,padded,96,14,174762,32071625,498.881456
scalar,encode,url-safe,padded,192,0,87381,11861250,1348.925195
scalar,encode,url-safe,padded,192,1,87381,11898958,1344.650428
scalar,encode,url-safe,padded,192,2,87381,11857250,1349.380250
scalar,encode,url-safe,padded,192,3,87381,11857583,1349.342355
scalar,encode,url-safe,padded,192,4,87381,11857500,1349.351800
scalar,encode,url-safe,padded,192,5,87381,11857458,1349.356579
scalar,encode,url-safe,padded,192,6,87381,11884458,1346.291010
scalar,encode,url-safe,padded,192,7,87381,11857416,1349.361359
scalar,encode,url-safe,padded,192,8,87381,11871958,1347.708522
scalar,encode,url-safe,padded,192,9,87381,11867500,1348.214785
scalar,encode,url-safe,padded,192,10,87381,11853333,1349.826160
scalar,encode,url-safe,padded,192,11,87381,11901958,1344.311496
scalar,encode,url-safe,padded,192,12,87381,11867750,1348.186385
scalar,encode,url-safe,padded,192,13,87381,11903625,1344.123237
scalar,encode,url-safe,padded,192,14,87381,11875083,1347.353864
scalar,decode,url-safe,padded,192,0,87381,64703792,247.279772
scalar,decode,url-safe,padded,192,1,87381,64674750,247.390813
scalar,decode,url-safe,padded,192,2,87381,64733375,247.166766
scalar,decode,url-safe,padded,192,3,87381,64946167,246.356940
scalar,decode,url-safe,padded,192,4,87381,65406458,244.623229
scalar,decode,url-safe,padded,192,5,87381,64886333,246.584114
scalar,decode,url-safe,padded,192,6,87381,64730917,247.176152
scalar,decode,url-safe,padded,192,7,87381,64797958,246.920419
scalar,decode,url-safe,padded,192,8,87381,64757709,247.073888
scalar,decode,url-safe,padded,192,9,87381,64701042,247.290283
scalar,decode,url-safe,padded,192,10,87381,64692542,247.322774
scalar,decode,url-safe,padded,192,11,87381,64643000,247.512321
scalar,decode,url-safe,padded,192,12,87381,64691542,247.326597
scalar,decode,url-safe,padded,192,13,87381,64672916,247.397828
scalar,decode,url-safe,padded,192,14,87381,64671500,247.403245
neon,encode,url-safe,padded,192,0,87381,3495125,4577.787337
neon,encode,url-safe,padded,192,1,87381,3543541,4515.240254
neon,encode,url-safe,padded,192,2,87381,3503125,4567.333157
neon,encode,url-safe,padded,192,3,87381,3495125,4577.787337
neon,encode,url-safe,padded,192,4,87381,3507459,4561.689521
neon,encode,url-safe,padded,192,5,87381,3503750,4566.518434
neon,encode,url-safe,padded,192,6,87381,3511042,4557.034340
neon,encode,url-safe,padded,192,7,87381,3521375,4543.662338
neon,encode,url-safe,padded,192,8,87381,3495125,4577.787337
neon,encode,url-safe,padded,192,9,87381,3499167,4572.499388
neon,encode,url-safe,padded,192,10,87381,3495083,4577.842347
neon,encode,url-safe,padded,192,11,87381,3495125,4577.787337
neon,encode,url-safe,padded,192,12,87381,3502500,4568.148170
neon,encode,url-safe,padded,192,13,87381,3495334,4577.513612
neon,encode,url-safe,padded,192,14,87381,3495125,4577.787337
neon,decode,url-safe,padded,192,0,87381,30001208,533.309824
neon,decode,url-safe,padded,192,1,87381,30034625,532.716455
neon,decode,url-safe,padded,192,2,87381,30010375,533.146919
neon,decode,url-safe,padded,192,3,87381,30021125,532.956009
neon,decode,url-safe,padded,192,4,87381,30181834,530.118182
neon,decode,url-safe,padded,192,5,87381,30042167,532.582718
neon,decode,url-safe,padded,192,6,87381,30050542,532.434289
neon,decode,url-safe,padded,192,7,87381,29955541,534.122851
neon,decode,url-safe,padded,192,8,87381,31113875,514.238068
neon,decode,url-safe,padded,192,9,87381,31046708,515.350580
neon,decode,url-safe,padded,192,10,87381,31056916,515.181191
neon,decode,url-safe,padded,192,11,87381,31093916,514.568154
neon,decode,url-safe,padded,192,12,87381,31049250,515.308388
neon,decode,url-safe,padded,192,13,87381,30664083,521.781100
neon,decode,url-safe,padded,192,14,87381,29818667,536.574588
scalar,encode,url-safe,padded,384,0,43690,8780917,1822.105352
scalar,encode,url-safe,padded,384,1,43690,8841250,1809.671241
scalar,encode,url-safe,padded,384,2,43690,8810667,1815.952851
scalar,encode,url-safe,padded,384,3,43690,8813250,1815.420629
scalar,encode,url-safe,padded,384,4,43690,8801708,1817.801256
scalar,encode,url-safe,padded,384,5,43690,8793250,1819.549752
scalar,encode,url-safe,padded,384,6,43690,8873458,1803.102675
scalar,encode,url-safe,padded,384,7,43690,8784000,1821.465831
scalar,encode,url-safe,padded,384,8,43690,8831292,1811.711792
scalar,encode,url-safe,padded,384,9,43690,8794834,1819.222041
scalar,encode,url-safe,padded,384,10,43690,8803458,1817.439904
scalar,encode,url-safe,padded,384,11,43690,8861458,1805.544399
scalar,encode,url-safe,padded,384,12,43690,8826709,1812.652469
scalar,encode,url-safe,padded,384,13,43690,8799917,1818.171224
scalar,encode,url-safe,padded,384,14,43690,8794208,1819.351539
scalar,decode,url-safe,padded,384,0,43690,63640292,251.409215
scalar,decode,url-safe,padded,384,1,43690,63492833,251.993101
scalar,decode,url-safe,padded,384,2,43690,63555500,251.744630
scalar,decode,url-safe,padded,384,3,43690,63532875,251.834280
scalar,decode,url-safe,padded,384,4,43690,63493709,251.989624
scalar,decode,url-safe,padded,384,5,43690,63572750,251.676321
scalar,decode,url-safe,padded,384,6,43690,63470250,252.082761
scalar,decode,url-safe,padded,384,7,43690,63496458,251.978714
scalar,decode,url-safe,padded,384,8,43690,63483625,252.029651
scalar,decode,url-safe,padded,384,9,43690,63533375,251.832299
scalar,decode,url-safe,padded,384,10,43690,63483791,252.028992
scalar,decode,url-safe,padded,384,11,43690,63557875,251.735223
scalar,decode,url-safe,padded,384,12,43690,63512833,251.913749
scalar,decode,url-safe,padded,384,13,43690,63477542,252.053803
scalar,decode,url-safe,padded,384,14,43690,63458708,252.128610
neon,encode,url-safe,padded,384,0,43690,3149375,5080.295570
neon,encode,url-safe,padded,384,1,43690,3146042,5085.677769
neon,encode,url-safe,padded,384,2,43690,3146000,5085.745664
neon,encode,url-safe,padded,384,3,43690,3152459,5075.325598
neon,encode,url-safe,padded,384,4,43690,3145916,5085.881460
neon,encode,url-safe,padded,384,5,43690,3145958,5085.813561
neon,encode,url-safe,padded,384,6,43690,3152667,5074.990749
neon,encode,url-safe,padded,384,7,43690,3146000,5085.745664
neon,encode,url-safe,padded,384,8,43690,3145875,5085.947744
neon,encode,url-safe,padded,384,9,43690,3149333,5080.363321
neon,encode,url-safe,padded,384,10,43690,3146000,5085.745664
neon,encode,url-safe,padded,384,11,43690,3146000,5085.745664
neon,encode,url-safe,padded,384,12,43690,3149084,5080.765029
neon,encode,url-safe,padded,384,13,43690,3146125,5085.543600
neon,encode,url-safe,padded,384,14,43690,3146084,5085.609875
neon,decode,url-safe,padded,384,0,43690,29459458,543.111006
neon,decode,url-safe,padded,384,1,43690,29785000,537.174949
neon,decode,url-safe,padded,384,2,43690,29400833,544.193964
neon,decode,url-safe,padded,384,3,43690,30559667,523.557926
neon,decode,url-safe,padded,384,4,43690,31449792,508.739640
neon,decode,url-safe,padded,384,5,43690,32043708,499.310375
neon,decode,url-safe,padded,384,6,43690,31667208,505.246811
neon,decode,url-safe,padded,384,7,43690,31595709,506.390151
neon,decode,url-safe,padded,384,8,43690,31658834,505.380453
neon,decode,url-safe,padded,384,9,43690,31701667,504.697619
neon,decode,url-safe,padded,384,10,43690,31310958,510.995411
neon,decode,url-safe,padded,384,11,43690,30718000,520.859296
neon,decode,url-safe,padded,384,12,43690,30754917,520.234077
neon,decode,url-safe,padded,384,13,43690,30716584,520.883307
neon,decode,url-safe,padded,384,14,43690,30602666,522.822288
scalar,encode,url-safe,padded,768,0,21845,7312041,2188.138149
scalar,encode,url-safe,padded,768,1,21845,7295000,2193.249604
scalar,encode,url-safe,padded,768,2,21845,7298583,2192.172900
scalar,encode,url-safe,padded,768,3,21845,7301792,2191.209481
scalar,encode,url-safe,padded,768,4,21845,7335750,2181.066129
scalar,encode,url-safe,padded,768,5,21845,7296084,2192.923746
scalar,encode,url-safe,padded,768,6,21845,7301875,2191.184574
scalar,encode,url-safe,padded,768,7,21845,7314541,2187.390276
scalar,encode,url-safe,padded,768,8,21845,7309625,2188.861379
scalar,encode,url-safe,padded,768,9,21845,7322417,2185.037517
scalar,encode,url-safe,padded,768,10,21845,7368791,2171.286424
scalar,encode,url-safe,padded,768,11,21845,7302084,2191.121858
scalar,encode,url-safe,padded,768,12,21845,7292042,2194.139290
scalar,encode,url-safe,padded,768,13,21845,7301875,2191.184574
scalar,encode,url-safe,padded,768,14,21845,7301709,2191.234389
scalar,decode,url-safe,padded,768,0,21845,63056500,253.736821
scalar,decode,url-safe,padded,768,1,21845,62997791,253.973284
scalar,decode,url-safe,padded,768,2,21845,62925458,254.265227
scalar,decode,url-safe,padded,768,3,21845,62907375,254.338317
scalar,decode,url-safe,padded,768,4,21845,62913917,254.311870
scalar,decode,url-safe,padded,768,5,21845,62938958,254.210689
scalar,decode,url-safe,padded,768,6,21845,62919333,254.289979
scalar,decode,url-safe,padded,768,7,21845,62926125,254.262532
scalar,decode,url-safe,padded,768,8,21845,62913750,254.312545
scalar,decode,url-safe,padded,768,9,21845,62953166,254.153315
scalar,decode,url-safe,padded,768,10,21845,62943208,254.193524
scalar,decode,url-safe,padded,768,11,21845,63002875,253.952790
scalar,decode,url-safe,padded,768,12,21845,62985709,254.022001
scalar,decode,url-safe,padded,768,13,21845,62908208,254.334949
scalar,decode,url-safe,padded,768,14,21845,62918500,254.293346
neon,encode,url-safe,padded,768,0,21845,3002041,5329.626031
neon,encode,url-safe,padded,768,1,21845,3005750,5323.049442
neon,encode,url-safe,padded,768,2,21845,3002166,5329.404123
neon,encode,url-safe,padded,768,3,21845,3002250,5329.255012
neon,encode,url-safe,padded,768,4,21845,3002209,5329.327791
neon,encode,url-safe,padded,768,5,21845,3008167,5318.772482
neon,encode,url-safe,padded,768,6,21845,3002000,5329.698821
neon,encode,url-safe,padded,768,7,21845,3002125,5329.476907
neon,encode,url-safe,padded,768,8,21845,3008834,5317.593413
neon,encode,url-safe,padded,768,9,21845,3002000,5329.698821
neon,encode,url-safe,padded,768,10,21845,3002209,5329.327791
neon,encode,url-safe,padded,768,11,21845,3005708,5323.123823
neon,encode,url-safe,padded,768,12,21845,3002000,5329.698821
neon,encode,url-safe,padded,768,13,21845,3002167,5329.402348
neon,encode,url-safe,padded,768,14,21845,3017000,5303.200484
neon,decode,url-safe,padded,768,0,21845,29290667,546.240748
neon,decode,url-safe,padded,768,1,21845,29318333,545.725293
neon,decode,url-safe,padded,768,2,21845,29286125,546.325465
neon,decode,url-safe,padded,768,3,21845,29274334,546.545512
neon,decode,url-safe,padded,768,4,21845,29348458,545.165128
neon,decode,url-safe,padded,768,5,21845,29277625,546.484076
neon,decode,url-safe,padded,768,6,21845,29298041,546.103265
neon,decode,url-safe,padded,768,7,21845,29277917,546.478626
neon,decode,url-safe,padded,768,8,21845,29301708,546.034923
neon,decode,url-safe,padded,768,9,21845,29272375,546.582088
neon,decode,url-safe,padded,768,10,21845,29291875,546.218221
neon,decode,url-safe,padded,768,11,21845,29295917,546.142859
neon,decode,url-safe,padded,768,12,21845,29287166,546.306046
neon,decode,url-safe,padded,768,13,21845,29304583,545.981352
neon,decode,url-safe,padded,768,14,21845,29285208,546.342572
scalar,encode,url-safe,padded,1024,0,16384,6258209,2556.642004
scalar,encode,url-safe,padded,1024,1,16384,6279625,2547.922846
scalar,encode,url-safe,padded,1024,2,16384,6272291,2550.902055
scalar,encode,url-safe,padded,1024,3,16384,6258291,2556.608505
scalar,encode,url-safe,padded,1024,4,16384,6264833,2553.938788
scalar,encode,url-safe,padded,1024,5,16384,6261166,2555.434563
scalar,encode,url-safe,padded,1024,6,16384,6255000,2557.953637
scalar,encode,url-safe,padded,1024,7,16384,6309834,2535.724395
scalar,encode,url-safe,padded,1024,8,16384,6258167,2556.659162
scalar,encode,url-safe,padded,1024,9,16384,6264583,2554.040708
scalar,encode,url-safe,padded,1024,10,16384,6264958,2553.887831
scalar,encode,url-safe,padded,1024,11,16384,6278459,2548.396032
scalar,encode,url-safe,padded,1024,12,16384,6261792,2555.179093
scalar,encode,url-safe,padded,1024,13,16384,6261417,2555.332124
scalar,encode,url-safe,padded,1024,14,16384,6258375,2556.574191
scalar,decode,url-safe,padded,1024,0,16384,62884125,254.436235
scalar,decode,url-safe,padded,1024,1,16384,62863250,254.520726
scalar,decode,url-safe,padded,1024,2,16384,62883958,254.436911
scalar,decode,url-safe,padded,1024,3,16384,62902083,254.363596
scalar,decode,url-safe,padded,1024,4,16384,62823667,254.681090
scalar,decode,url-safe,padded,1024,5,16384,62840625,254.612363
scalar,decode,url-safe,padded,1024,6,16384,62895583,254.389883
scalar,decode,url-safe,padded,1024,7,16384,62845625,254.592106
scalar,decode,url-safe,padded,1024,8,16384,62892500,254.402353
scalar,decode,url-safe,padded,1024,9,16384,62895000,254.392241
scalar,decode,url-safe,padded,1024,10,16384,62840542,254.612699
scalar,decode,url-safe,padded,1024,11,16384,62879583,254.454614
