schema_version,backend,operation,alphabet,padding,input_len,target_arch,target_os,median_throughput_mib_s,scalar_median_throughput_mib_s,ratio_to_scalar,status
1,auto,decode,url-safe,unpadded,2,x86_64,linux,118.905000,172.091320,0.690941,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,23,x86_64,linux,98.347229,265.208053,0.370830,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,23,x86_64,linux,100.504520,265.208053,0.378965,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,24,x86_64,linux,100.899022,271.338484,0.371857,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,24,x86_64,linux,98.999608,271.338484,0.364856,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,24,x86_64,linux,70.700999,271.338484,0.260564,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,3,x86_64,linux,146.163946,195.130433,0.749058,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,31,x86_64,linux,112.337226,263.814808,0.425819,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,31,x86_64,linux,114.432714,263.814808,0.433762,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,31,x86_64,linux,84.930564,263.814808,0.321933,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,32,x86_64,linux,115.599512,266.735705,0.433386,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,32,x86_64,linux,118.272713,266.735705,0.443408,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,32,x86_64,linux,86.557175,266.735705,0.324505,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,47,x86_64,linux,99.625425,277.102386,0.359526,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,47,x86_64,linux,100.578969,277.102386,0.362967,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,47,x86_64,linux,87.016006,277.102386,0.314021,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,48,x86_64,linux,135.532067,272.974532,0.496501,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,48,x86_64,linux,100.559247,272.974532,0.368383,non-admissible-below-scalar
1,avx512-vbmi,decode,url-safe,unpadded,48,x86_64,linux,134.520398,272.974532,0.492795,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,48,x86_64,linux,73.189920,272.974532,0.268120,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,63,x86_64,linux,113.773216,271.627675,0.418857,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,63,x86_64,linux,95.340762,271.627675,0.350998,non-admissible-below-scalar
1,avx512-vbmi,decode,url-safe,unpadded,63,x86_64,linux,110.977814,271.627675,0.408566,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,63,x86_64,linux,75.634681,271.627675,0.278450,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,64,x86_64,linux,114.522171,273.779315,0.418301,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,64,x86_64,linux,97.172275,273.779315,0.354929,non-admissible-below-scalar
1,avx512-vbmi,decode,url-safe,unpadded,64,x86_64,linux,115.477907,273.779315,0.421792,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,64,x86_64,linux,76.873255,273.779315,0.280785,non-admissible-below-scalar
1,auto,decode,url-safe,unpadded,65536,x86_64,linux,144.422191,279.915594,0.515949,non-admissible-below-scalar
1,avx2,decode,url-safe,unpadded,65536,x86_64,linux,110.860772,279.915594,0.396051,non-admissible-below-scalar
1,avx512-vbmi,decode,url-safe,unpadded,65536,x86_64,linux,145.315686,279.915594,0.519141,non-admissible-below-scalar
1,ssse3-sse4.1,decode,url-safe,unpadded,65536,x86_64,linux,76.587451,279.915594,0.273609,non-admissible-below-scalar
1,auto,encode,standard,padded,1,x86_64,linux,142.408293,143.990777,0.989010,admissible
1,auto,encode,standard,padded,1024,x86_64,linux,1031.462061,1992.013572,0.517799,non-admissible-below-scalar
1,avx2,encode,standard,padded,1024,x86_64,linux,594.795136,1992.013572,0.298590,non-admissible-below-scalar
1,avx512-vbmi,encode,standard,padded,1024,x86_64,linux,1025.683324,1992.013572,0.514898,non-admissible-below-scalar
1,ssse3-sse4.1,encode,standard,padded,1024,x86_64,linux,325.113318,1992.013572,0.163208,non-admissible-below-scalar
1,auto,encode,standard,padded,11,x86_64,linux,299.161573,294.171252,1.016964,admissible
1,auto,encode,standard,padded,12,x86_64,linux,295.227140,305.247997,0.967171,admissible
1,ssse3-sse4.1,encode,standard,padded,12,x86_64,linux,204.317856,305.247997,0.669350,non-admissible-below-scalar
1,auto,encode,standard,padded,15,x86_64,linux,305.128639,308.845337,0.987966,admissible
1,ssse3-sse4.1,encode,standard,padded,15,x86_64,linux,224.658407,308.845337,0.727414,non-admissible-below-scalar
1,auto,encode,standard,padded,16,x86_64,linux,314.149511,320.978084,0.978726,admissible
1,ssse3-sse4.1,encode,standard,padded,16,x86_64,linux,237.903125,320.978084,0.741182,non-admissible-below-scalar
1,auto,encode,standard,padded,2,x86_64,linux,211.123716,213.962740,0.986731,admissible
